"listing__logo--link href","jsMerchantLogo src","listing__name--link","listing__name--link href","listing__title--wrap href","listing__address--full","jsMapBubbleAddress","jsMapBubbleAddress 2","jsMapBubbleAddress 3","jsMapBubbleAddress 4","listing__direction","listing__direction href","jsPreventBubbleMobile","jsPreventBubbleMobile href","merchant__status-text","merchant__status-text href","mlr__submenu__item","mlr__item__cta href 2","serpMessage 2","mlr__item__cta href 3","serpMessage 3","ypModal href","serpMessage 4","serpMessage 5"
"https://www.yellowpages.ca/bus/Nova-Scotia/Edgecombe-s-Plumbing-Heating-Ltd/71611.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Edgecombe's Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Edgecombe-s-Plumbing-Heating-Ltd/71611.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Edgecombe-s-Plumbing-Heating-Ltd/71611.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-798-5652","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Duke-s-Plumbing-Heating-Services/101194788.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Duke's Plumbing & Heating Services","https://www.yellowpages.ca/bus/Nova-Scotia/Duke-s-Plumbing-Heating-Services/101194788.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Duke-s-Plumbing-Heating-Services/101194788.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-877-4891","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Campbell-s-Plumbing-and-Heating-Ltd/100754414.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Campbell's Plumbing and Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Campbell-s-Plumbing-and-Heating-Ltd/100754414.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Campbell-s-Plumbing-and-Heating-Ltd/100754414.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-432-9148","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Ontario/New-Waterford-Consolidated-Hospital-Diabetic-Education/101579085.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","New Waterford Consolidated Hospital Diabetic Education","https://www.yellowpages.ca/bus/Ontario/New-Waterford-Consolidated-Hospital-Diabetic-Education/101579085.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Ontario/New-Waterford-Consolidated-Hospital-Diabetic-Education/101579085.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-592-3327","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Pettipas-Heat-Pump-Plumbing-Service/100731608.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Pettipas Heat Pump & Plumbing Service","https://www.yellowpages.ca/bus/Nova-Scotia/Pettipas-Heat-Pump-Plumbing-Service/100731608.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Pettipas-Heat-Pump-Plumbing-Service/100731608.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-471-0068","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Ontario/R-F-Welsh-Plumbing-Heating/100772901.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","R F Welsh Plumbing & Heating","https://www.yellowpages.ca/bus/Ontario/R-F-Welsh-Plumbing-Heating/100772901.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Ontario/R-F-Welsh-Plumbing-Heating/100772901.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-454-4000","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Weymouth/Leaky-Lou-s-Plumbing-and-Heating/100774765.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Leaky Lou's Plumbing and Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Weymouth/Leaky-Lou-s-Plumbing-and-Heating/100774765.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Weymouth/Leaky-Lou-s-Plumbing-and-Heating/100774765.html",",","Weymouth","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-837-5551","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Jay-s-Chimney-Sweep-Plumbing/100837055.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Jay's Chimney Sweep & Plumbing","https://www.yellowpages.ca/bus/Nova-Scotia/Jay-s-Chimney-Sweep-Plumbing/100837055.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Jay-s-Chimney-Sweep-Plumbing/100837055.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-599-2637","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/C-M-Plumbing-Heating/7039935.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","C & M Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/C-M-Plumbing-Heating/7039935.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/C-M-Plumbing-Heating/7039935.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-578-8889","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/P-W-Plumbing-Heating-Ltd/7021143.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","P W Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/P-W-Plumbing-Heating-Ltd/7021143.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/P-W-Plumbing-Heating-Ltd/7021143.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-664-8543","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Musquodoboit-Harbour/Dillman-M-W-Plumbing-2000-Ltd/7029967.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Dillman M W Plumbing (2000) Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Musquodoboit-Harbour/Dillman-M-W-Plumbing-2000-Ltd/7029967.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Musquodoboit-Harbour/Dillman-M-W-Plumbing-2000-Ltd/7029967.html",", ,","Meaghers Grant","Musquodoboit Harbour","NS","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-384-2656","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Parsons-Sons-Plumbing-Heating/100536832.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Parsons & Sons Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Parsons-Sons-Plumbing-Heating/100536832.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Parsons-Sons-Plumbing-Heating/100536832.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-864-9188","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/K-P-s-Plumbing-And-Heating/100536643.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","K P's Plumbing And Heating","https://www.yellowpages.ca/bus/Nova-Scotia/K-P-s-Plumbing-And-Heating/100536643.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/K-P-s-Plumbing-And-Heating/100536643.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-538-9891","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Bray-s-Plumbing-Heating-Ltd/100644350.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Bray's Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Bray-s-Plumbing-Heating-Ltd/100644350.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Bray-s-Plumbing-Heating-Ltd/100644350.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-863-2681","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Trevor-Whynot-s-Plumbing-Heating/100428040.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Trevor Whynot's Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Trevor-Whynot-s-Plumbing-Heating/100428040.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Trevor-Whynot-s-Plumbing-Heating/100428040.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-677-2888","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Ellis-O-Wile-Son-Ltd/8056311.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Ellis O Wile & Son Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Ellis-O-Wile-Son-Ltd/8056311.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Ellis-O-Wile-Son-Ltd/8056311.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  4:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Ellis-O-Wile-Son-Ltd/8056311.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-543-3908","https://www.yellowpages.ca/gourl/f3ea377dc7ce9ac3121314bf6de276800d697411?redirect=https%3A%2F%2Fwww.facebook.com%2FEllis-O-Wile-Son-1987-Ltd-119969906505659%2F","Search nearby","","Message","javascript:void(0);","Website",""
"https://www.yellowpages.ca/bus/Nova-Scotia/J-D-Nelson-Plumbing-Heating-Ltd/100287709.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","J D Nelson Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/J-D-Nelson-Plumbing-Heating-Ltd/100287709.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/J-D-Nelson-Plumbing-Heating-Ltd/100287709.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-899-5993","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Tantallon/St-Margaret-s-Bay-Plumbing-Heating/7462472.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","St Margaret's Bay Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Tantallon/St-Margaret-s-Bay-Plumbing-Heating/7462472.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Tantallon/St-Margaret-s-Bay-Plumbing-Heating/7462472.html",", ,","Macdonalds Rd","Tantallon","NS","B0J 3J0","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-823-3206","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Paul-The-Plumber-Plumbing-Heating-Solutions/8010651.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Paul The Plumber Plumbing & Heating Solutions","https://www.yellowpages.ca/bus/Nova-Scotia/Paul-The-Plumber-Plumbing-Heating-Solutions/8010651.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Paul-The-Plumber-Plumbing-Heating-Solutions/8010651.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-499-2393","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/B-A-S-S-Plumbing-Heating/101323813.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","B A S S Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/B-A-S-S-Plumbing-Heating/101323813.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/B-A-S-S-Plumbing-Heating/101323813.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-691-1124","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Kentville/Boudreau-s-Pat-Plumbing-Heating-Ltd/100728997.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Boudreau's Pat Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Kentville/Boudreau-s-Pat-Plumbing-Heating-Ltd/100728997.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Kentville/Boudreau-s-Pat-Plumbing-Heating-Ltd/100728997.html",",","Kentville","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-678-8296","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Ontario/New-Waterford-Consolidated-Hospital-Patient-Rooms-Only/101578972.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","New Waterford Consolidated Hospital Patient Rooms Only","https://www.yellowpages.ca/bus/Ontario/New-Waterford-Consolidated-Hospital-Patient-Rooms-Only/101578972.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Ontario/New-Waterford-Consolidated-Hospital-Patient-Rooms-Only/101578972.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-862-7121","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/A-R-Langille-s-Plumbing-And-Heating/100861638.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","A.R. Langille's Plumbing And Heating","https://www.yellowpages.ca/bus/Nova-Scotia/A-R-Langille-s-Plumbing-And-Heating/100861638.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/A-R-Langille-s-Plumbing-And-Heating/100861638.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-897-4432","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Two-Brother-Plumbing-Heat-Pump-Installation/100831635.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Two Brother Plumbing & Heat Pump Installation","https://www.yellowpages.ca/bus/Nova-Scotia/Two-Brother-Plumbing-Heat-Pump-Installation/100831635.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Two-Brother-Plumbing-Heat-Pump-Installation/100831635.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-456-4592","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Baxter-G-C-Plumbing-Heating-Ltd/100678892.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Baxter G C Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Baxter-G-C-Plumbing-Heating-Ltd/100678892.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Baxter-G-C-Plumbing-Heating-Ltd/100678892.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-538-7474","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Ontario/New-Waterford-Consolidated-Hospital-Mental-Health-Services-Physiotherapy/101578811.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","New Waterford Consolidated Hospital Mental Health Services Physiotherapy","https://www.yellowpages.ca/bus/Ontario/New-Waterford-Consolidated-Hospital-Mental-Health-Services-Physiotherapy/101578811.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Ontario/New-Waterford-Consolidated-Hospital-Mental-Health-Services-Physiotherapy/101578811.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-592-3323","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/MacDonell-s-Small-Jobs-Renovations-Plumbing-Mi-ni-Excavting/7021924.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","MacDonell's Small Jobs Renovations Plumbing & Mi ni Excavting","https://www.yellowpages.ca/bus/Nova-Scotia/MacDonell-s-Small-Jobs-Renovations-Plumbing-Mi-ni-Excavting/7021924.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/MacDonell-s-Small-Jobs-Renovations-Plumbing-Mi-ni-Excavting/7021924.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-362-2837","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Aqualab-Plumbing-Services/6850478.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","Aqualab Plumbing Services","https://www.yellowpages.ca/bus/Nova-Scotia/Aqualab-Plumbing-Services/6850478.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Aqualab-Plumbing-Services/6850478.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Aqualab-Plumbing-Services/6850478.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-681-3411","https://www.yellowpages.ca/gourl/016ba2a18cc4fd608db93c288ad9671a54888011?redirect=http%3A%2F%2Fwww.aqualabplumbingservices.com%2F","Search nearby","","Website","javascript:void(0);","Message",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/ProTech-Renos/101198822.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","https://ssmscdn.yp.ca/image/original/685163b3-a51d-4b69-9ac9-f0074a652153_thumbnail.jpg","ProTech Renos","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/ProTech-Renos/101198822.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/ProTech-Renos/101198822.html",",","Halifax","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/ProTech-Renos/101198822.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-499-9908","","Search nearby","","","javascript:void(0);","Message",""
"https://www.yellowpages.ca/bus/Nova-Scotia/LMB-Plumbing-and-Heating-Inc/102876231.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","https://ssmscdn.yp.ca/image/original/194ff047-e272-403a-bfaa-60656304b84f_thumbnail.jpg","LMB Plumbing and Heating Inc","https://www.yellowpages.ca/bus/Nova-Scotia/LMB-Plumbing-and-Heating-Inc/102876231.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/LMB-Plumbing-and-Heating-Inc/102876231.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open 24 hours","https://www.yellowpages.ca/bus/Nova-Scotia/LMB-Plumbing-and-Heating-Inc/102876231.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-497-3393","https://www.yellowpages.ca/gourl/25646f7baba3e6a8649e834c2031e14d8b06ab41?redirect=https%3A%2F%2Fwww.lmbplumbingandheating.com%2F","Search nearby","","Website","javascript:void(0);","Message",""
"https://www.yellowpages.ca/bus/Nova-Scotia/CCR-Plumbing-Heating/102615180.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","CCR Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/CCR-Plumbing-Heating/102615180.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/CCR-Plumbing-Heating/102615180.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open 24 hours","https://www.yellowpages.ca/bus/Nova-Scotia/CCR-Plumbing-Heating/102615180.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-599-1320","https://www.yellowpages.ca/gourl/c5f5b9d43140936bf5c9146770270f0006004561?redirect=https%3A%2F%2Fwww.facebook.com%2Fprofile.php%3Fid%3D100064107940731","Search nearby","","Message","javascript:void(0);","Website",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Pubnico/Mike-Bourque-s-Plumbing-Heating-Services/101707765.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Mike Bourque's Plumbing & Heating Services","https://www.yellowpages.ca/bus/Nova-Scotia/Pubnico/Mike-Bourque-s-Plumbing-Heating-Services/101707765.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Pubnico/Mike-Bourque-s-Plumbing-Heating-Services/101707765.html",",","Pubnico","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Pubnico/Mike-Bourque-s-Plumbing-Heating-Services/101707765.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-307-1001","https://www.yellowpages.ca/gourl/aedd342fa49e5bbb7cb6893ed2ad14babf38cf23?redirect=http%3A%2F%2Fmikebourquesplumbingandheating.ca%2F","Search nearby","","Message","javascript:void(0);","Website",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Lawrencetown/Darrin-Rix-Plumbing-Heating/102395497.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Darrin Rix Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Lawrencetown/Darrin-Rix-Plumbing-Heating/102395497.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Lawrencetown/Darrin-Rix-Plumbing-Heating/102395497.html",", ,","2245 Lawrencetown Rd","Lawrencetown","NS","B2Z 1L7","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  4:30 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Lawrencetown/Darrin-Rix-Plumbing-Heating/102395497.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-580-3556","https://www.yellowpages.ca/gourl/3c8b468ff30ee6043a707e6b5e3dc5ba6224b1b5?redirect=https%3A%2F%2Fwww.facebook.com%2Frixplumbinghalifax%2F","Search nearby","","Message","javascript:void(0);","Website",""
"https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Those-Guys-Plumbing-Electrical/101925182.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Those Guys Plumbing & Electrical","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Those-Guys-Plumbing-Electrical/101925182.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Those-Guys-Plumbing-Electrical/101925182.html",",","New Glasgow","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open 24 hours","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Those-Guys-Plumbing-Electrical/101925182.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-754-3301","https://www.yellowpages.ca/gourl/fef3f61ac62c2276ce871cd6759f2b7ac9f5e79e?redirect=https%3A%2F%2Fwww.facebook.com%2FThoseGuysPE%2F","Search nearby","","","","Website",""
